"","ExtendedID","Subject1Tag","Subject2Tag","MultipleBirth","IsMz","Subject1LastSurvey","Subject2LastSurvey","RImplicitPass1","RImplicit","RImplicit2004","RImplicitDifference","RExplicit","RExplicitOldestSibVersion","RExplicitYoungestSibVersion","RExplicitPass1","RPass1","R"
"7802",8174,817404,817405,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"7803",8174,817404,817406,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"7804",8174,817404,817407,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"7805",8174,817405,817406,2,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"7806",8174,817405,817407,0,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"7807",8174,817406,817407,0,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"7808",8175,817501,817502,0,0,2008,2008,0.5,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"7809",8178,817801,817802,0,0,2008,2008,NA,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5
"7810",8180,818001,818002,0,0,1986,1986,NA,0.5,0.5,0,NA,NA,NA,NA,NA,0.5
"7811",8180,818001,818003,0,0,1986,1986,NA,0.5,0.5,0,NA,NA,NA,NA,NA,0.5
"7812",8180,818001,818004,0,0,1986,1986,NA,0.5,0.5,0,NA,NA,NA,NA,NA,0.5
"7813",8180,818002,818003,0,0,1986,1986,NA,0.5,0.5,0,NA,NA,NA,NA,NA,0.5
"7814",8180,818002,818004,0,0,1986,1986,NA,0.5,0.5,0,NA,NA,NA,NA,NA,0.5
"7815",8180,818003,818004,0,0,1986,1986,NA,0.5,0.5,0,NA,NA,NA,NA,NA,0.5
"7816",8181,818101,818102,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7817",8182,818401,818402,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"7818",8189,818901,818902,0,0,1990,1990,NA,0.5,0.5,0,NA,NA,NA,NA,NA,0.5
"7819",8193,819301,819302,0,0,2000,2008,0.5,0.5,0.5,0,0.5,NA,0.5,0.5,0.5,0.5
"7820",8193,819301,819303,0,0,2000,2008,0.5,0.5,0.5,0,0.5,NA,0.5,0.5,0.5,0.5
"7821",8193,819302,819303,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7822",8194,819401,819402,0,0,2006,NA,0.5,0.5,0.375,0.125,0.25,0.25,NA,0.25,0.5,0.5
"7823",8194,819401,819403,0,0,2006,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7824",8194,819402,819403,0,0,NA,2008,NA,0.5,0.375,0.125,0.375,NA,0.375,0.375,0.375,0.375
"7825",8195,819501,819502,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7826",8195,819501,819503,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7827",8195,819502,819503,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7828",8198,819801,819802,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7829",8198,819801,819803,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7830",8198,819801,819804,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7831",8198,819801,819805,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7832",8198,819802,819803,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7833",8198,819802,819804,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7834",8198,819802,819805,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7835",8198,819803,819804,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7836",8198,819803,819805,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7837",8198,819804,819805,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7838",8202,820201,820202,0,0,1994,1994,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"7839",8202,820201,820203,0,0,1994,1994,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"7840",8202,820201,820204,0,0,1994,1994,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"7841",8202,820202,820203,0,0,1994,1994,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"7842",8202,820202,820204,0,0,1994,1994,0.5,0.5,NA,NA,NA,NA,NA,NA,0.5,0.5
"7843",8202,820203,820204,0,0,1994,1994,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"7844",8209,821001,821002,0,0,2000,2008,NA,NA,0.375,NA,0.25,NA,0.25,0.25,0.25,0.25
"7845",8209,821001,821003,0,0,2000,2006,0.25,0.25,0.375,-0.125,0.25,NA,0.25,0.25,0.25,0.25
"7846",8209,821001,821004,0,0,2000,2008,NA,0.25,0.375,-0.125,0.25,NA,0.25,0.25,0.25,0.25
"7847",8209,821001,821005,0,0,2000,2008,NA,0.25,0.375,-0.125,0.25,NA,0.25,0.25,0.25,0.25
"7848",8209,821002,821003,0,0,2008,2006,NA,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,0.25
"7849",8209,821002,821004,0,0,2008,2008,NA,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,0.25
"7850",8209,821002,821005,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"7851",8209,821003,821004,0,0,2006,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,0.5
"7852",8209,821003,821005,0,0,2006,2008,NA,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,0.25
"7853",8209,821004,821005,0,0,2008,2008,NA,NA,0.375,NA,0.25,0.25,0.25,0.25,0.25,0.25
"7854",8212,821201,821202,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7855",8213,821301,821302,0,0,2006,2008,NA,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"7856",8217,821701,821702,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"7857",8226,822601,822602,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7858",8226,822601,822603,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7859",8226,822602,822603,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7860",8235,823501,823502,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"7861",8235,823501,823503,0,0,2008,2008,0.25,0.25,0.25,0,0.375,0.25,0.5,0.375,0.25,0.25
"7862",8235,823501,823504,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"7863",8235,823502,823503,0,0,2008,2008,0.25,0.25,0.25,0,0.375,0.25,0.5,0.375,0.25,0.25
"7864",8235,823502,823504,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"7865",8235,823503,823504,0,0,2008,2008,0.5,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"7866",8235,823701,823702,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"7867",8235,823701,823703,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"7868",8235,823702,823703,0,0,2008,2008,0.5,0.5,0.5,0,0.5,NA,NA,NA,0.5,0.5
"7869",8242,824301,824302,0,0,2000,2008,0.5,0.5,0.5,0,0.5,NA,0.5,0.5,0.5,0.5
"7870",8257,825701,825702,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7871",8257,825701,825703,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7872",8257,825702,825703,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7873",8258,825901,825902,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"7874",8258,825901,825903,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"7875",8258,825902,825903,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7876",8260,826001,826002,0,0,2002,2004,NA,0.25,0.25,0,NA,NA,NA,NA,NA,0.25
"7877",8260,826001,826003,0,0,2002,2004,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7878",8260,826001,826004,0,0,2002,2004,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7879",8260,826002,826003,0,0,2004,2004,0.25,0.25,0.25,0,NA,NA,NA,NA,0.25,0.25
"7880",8260,826002,826004,0,0,2004,2004,0.25,0.25,0.25,0,NA,NA,NA,NA,0.25,0.25
"7881",8260,826003,826004,0,0,2004,2004,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"7882",8261,826101,826102,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"7883",8261,826101,826103,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"7884",8261,826101,826104,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"7885",8261,826101,826105,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"7886",8261,826101,826106,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.375,0.25,0.25,0.25
"7887",8261,826101,826107,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"7888",8261,826102,826103,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7889",8261,826102,826104,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7890",8261,826102,826105,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7891",8261,826102,826106,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.375,0.5,0.5,0.5
"7892",8261,826102,826107,0,0,2008,2008,NA,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"7893",8261,826103,826104,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7894",8261,826103,826105,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7895",8261,826103,826106,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.375,0.5,0.5,0.5
"7896",8261,826103,826107,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"7897",8261,826104,826105,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7898",8261,826104,826106,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.375,0.5,0.5,0.5
"7899",8261,826104,826107,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"7900",8261,826105,826106,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.375,0.5,0.5,0.5
"7901",8261,826105,826107,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"7902",8261,826106,826107,0,0,2008,2008,0.5,0.5,0.5,0,0.375,0.375,NA,0.375,0.5,0.5
"7903",8262,826201,826202,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"7904",8262,826201,826203,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"7905",8262,826202,826203,0,0,2008,2008,0.5,0.5,0.5,0,0.5,NA,NA,NA,0.5,0.5
"7906",8264,826401,826402,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7907",8264,826401,826403,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7908",8264,826401,826404,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7909",8264,826402,826403,2,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7910",8264,826402,826404,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7911",8264,826403,826404,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7912",8265,826501,826502,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7913",8265,826501,826503,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7914",8265,826501,826504,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7915",8265,826501,826505,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7916",8265,826502,826503,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7917",8265,826502,826504,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7918",8265,826502,826505,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7919",8265,826503,826504,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7920",8265,826503,826505,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7921",8265,826504,826505,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7922",8269,826901,826902,0,0,2008,2008,NA,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"7923",8269,826901,826903,0,0,2008,2008,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5
"7924",8269,826901,826904,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"7925",8269,826901,826905,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"7926",8269,826901,826906,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"7927",8269,826902,826903,0,0,2008,2008,0.5,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"7928",8269,826902,826904,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"7929",8269,826902,826905,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"7930",8269,826902,826906,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"7931",8269,826903,826904,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"7932",8269,826903,826905,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"7933",8269,826903,826906,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"7934",8269,826904,826905,0,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"7935",8269,826904,826906,0,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"7936",8269,826905,826906,0,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"7937",8272,827301,827302,0,0,2000,2006,0.5,0.5,0.375,0.125,0.5,NA,0.5,0.5,0.5,0.5
"7938",8272,827301,827303,0,0,2000,2008,0.25,0.25,0.25,0,0.25,NA,0.25,0.25,0.25,0.25
"7939",8272,827301,827304,0,0,2000,2008,NA,0.25,0.25,0,0.25,NA,NA,NA,NA,0.25
"7940",8272,827301,827305,0,0,2000,2008,NA,0.25,0.25,0,0.25,NA,NA,NA,NA,0.25
"7941",8272,827302,827303,0,0,2006,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"7942",8272,827302,827304,0,0,2006,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"7943",8272,827302,827305,0,0,2006,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"7944",8272,827303,827304,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"7945",8272,827303,827305,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"7946",8272,827304,827305,2,0,2008,2008,0.5,0.5,0.5,0,0.5,NA,NA,NA,0.5,0.5
"7947",8275,827601,827602,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7948",8279,827901,827902,0,0,2008,2008,0.25,0.25,0.25,0,0.375,0.25,0.5,0.375,0.25,0.25
"7949",8282,828301,828302,0,0,2008,2008,NA,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"7950",8282,828301,828303,0,0,2008,1994,0.25,0.25,0.25,0,0.5,0.5,NA,0.5,0.25,0.25
"7951",8282,828302,828303,0,0,2008,1994,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"7952",8284,828401,828402,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7953",8284,828401,828403,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7954",8284,828401,828404,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7955",8284,828401,828405,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7956",8284,828401,828406,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7957",8284,828401,828407,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7958",8284,828401,828408,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7959",8284,828402,828403,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7960",8284,828402,828404,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7961",8284,828402,828405,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7962",8284,828402,828406,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7963",8284,828402,828407,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7964",8284,828402,828408,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7965",8284,828403,828404,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7966",8284,828403,828405,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7967",8284,828403,828406,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7968",8284,828403,828407,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7969",8284,828403,828408,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7970",8284,828404,828405,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7971",8284,828404,828406,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7972",8284,828404,828407,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7973",8284,828404,828408,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7974",8284,828405,828406,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7975",8284,828405,828407,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7976",8284,828405,828408,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7977",8284,828406,828407,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7978",8284,828406,828408,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7979",8284,828407,828408,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"7980",8286,828601,828602,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7981",8286,828601,828603,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7982",8286,828601,828604,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7983",8286,828602,828603,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7984",8286,828602,828604,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7985",8286,828603,828604,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7986",8287,828701,828702,0,0,2008,2000,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"7987",8287,828701,828703,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"7988",8287,828702,828703,0,0,2000,2008,0.5,0.5,0.5,0,0.5,NA,0.5,0.5,0.5,0.5
"7989",8289,828901,828902,0,0,2004,2008,0.25,0.25,0.25,0,0.25,NA,0.25,0.25,0.25,0.25
"7990",8289,828901,828903,0,0,2004,2008,0.25,0.25,0.25,0,0.25,NA,0.25,0.25,0.25,0.25
"7991",8289,828901,828904,0,0,2004,2008,0.25,0.25,0.25,0,0.25,NA,0.25,0.25,0.25,0.25
"7992",8289,828901,828905,0,0,2004,2008,0.25,0.25,0.25,0,0.25,NA,NA,NA,0.25,0.25
"7993",8289,828901,828906,0,0,2004,2008,NA,0.25,0.375,-0.125,NA,NA,NA,NA,NA,0.25
"7994",8289,828902,828903,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,0.5
"7995",8289,828902,828904,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,0.5
"7996",8289,828902,828905,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,NA,0.5,0.5,0.5
"7997",8289,828902,828906,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"7998",8289,828903,828904,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,0.5
"7999",8289,828903,828905,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,NA,0.5,0.5,0.5
"8000",8289,828903,828906,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"8001",8289,828904,828905,0,0,2008,2008,NA,0.5,0.375,0.125,0.5,0.5,NA,0.5,0.5,0.5
"8002",8289,828904,828906,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"8003",8289,828905,828906,0,0,2008,2008,0.25,0.25,0.25,0,0.25,NA,NA,NA,0.25,0.25
"8004",8294,829401,829402,0,0,2008,2008,0.25,0.25,0.5,-0.25,0.25,0.25,0.25,0.25,0.25,0.25
"8005",8294,829401,829403,0,0,2008,2008,0.25,0.25,0.5,-0.25,0.25,0.25,NA,0.25,0.25,0.25
"8006",8294,829402,829403,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"8007",8295,829601,829602,0,0,2008,2008,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5
"8008",8295,829601,829603,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"8009",8295,829601,829604,0,0,2008,2008,0.25,0.25,0.25,0,0.375,0.25,0.5,0.375,0.25,0.25
"8010",8295,829601,829605,0,0,2008,NA,NA,0.25,0.375,-0.125,0.375,0.375,NA,0.375,0.375,0.375
"8011",8295,829601,829606,0,0,2008,2008,NA,0.25,NA,NA,0.25,0.25,NA,0.25,0.25,0.25
"8012",8295,829602,829603,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,0.25
"8013",8295,829602,829604,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.375,0.25,0.5,0.375,0.25,0.25
"8014",8295,829602,829605,0,0,2008,NA,NA,0.25,0.375,-0.125,0.375,0.375,NA,0.375,0.375,0.375
"8015",8295,829602,829606,0,0,2008,2008,NA,0.25,NA,NA,0.25,0.25,NA,0.25,0.25,0.25
"8016",8295,829603,829604,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"8017",8295,829603,829605,0,0,2008,NA,NA,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"8018",8295,829603,829606,0,0,2008,2008,NA,0.25,NA,NA,0.25,0.25,NA,0.25,0.25,0.25
"8019",8295,829604,829605,0,0,2008,NA,NA,0.25,0.375,-0.125,0.375,0.375,NA,0.375,0.375,0.375
"8020",8295,829604,829606,0,0,2008,2008,0.25,0.25,NA,NA,0.25,0.25,NA,0.25,0.25,0.25
"8021",8295,829605,829606,0,0,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8022",8298,829801,829802,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"8023",8298,829801,829803,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"8024",8298,829801,829804,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"8025",8298,829802,829803,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"8026",8298,829802,829804,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"8027",8298,829803,829804,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"8028",8305,830501,830502,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"8029",8305,830501,830503,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"8030",8305,830501,830504,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"8031",8305,830501,830505,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"8032",8305,830501,830506,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"8033",8305,830501,830507,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"8034",8305,830501,830508,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
